place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJfUOHxh5fqEcR7VMZcDZTXVM,Ines Schulz Immobilien,,,2,1,"Name: ACCESSUS IMMOBILIEN
Link: https://www.google.com/maps/search/ACCESSUS+IMMOBILIEN/@52.383668799999995,13.085904699999999?authuser=0&hl=id&entry=ttu
Reviews: 41 reviews

Name: Kanzler-Immobilien e.K
Link: https://www.google.com/maps/search/Kanzler-Immobilien+e.K/@52.3844833,13.130452499999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Nentzel Immo OHG
Link: https://www.google.com/maps/search/Nentzel+Immo+OHG/@52.4060133,13.071807?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: hensel immobilien
Link: https://www.google.com/maps/search/hensel+immobilien/@52.4026112,13.063828899999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: S A B I N E L A N Z finest real estate
Link: https://www.google.com/maps/search/S+A+B+I+N+E+L+A+N+Z+finest+real+estate/@52.409986499999995,13.0619082?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",http://www.bbre.de/,+49 173 2172703,1,Ines Schulz Immobilien (Pemilik),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c5MxGzWJDmABgBlI4qJj0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.6835&pitch=0&thumbfov=100,Agen real estat,Agen real estat,,,Open All Days,"Gaussstrasse 15, 14480 Potsdam, Jerman",,https://www.google.com/maps/place/Ines+Schulz+Immobilien/data=!4m7!3m6!1s0x47a85f1ec687437d:0x535d5336701953ed!8m2!3d52.3738089!4d13.1434619!16s%2Fg%2F11f104xcj6!19sChIJfUOHxh5fqEcR7VMZcDZTXVM?authuser=0&hl=id&rclk=1,immobilienmakler potsdam
ChIJk-tYMoT3qEcRgQmMaW44-2I,3Sack | Consulting - Media - Immobilien,"Die 3Sack-Gruppe vereint die Bereiche Consulting, Social Media Beratung und Immobilien unter einem Dach.",,1,5,"Name: locals Immobilien
Link: https://www.google.com/maps/search/locals+Immobilien/@52.4031222,13.0576319?authuser=0&hl=id&entry=ttu
Reviews: 103 reviews

Name: ACCESSUS IMMOBILIEN
Link: https://www.google.com/maps/search/ACCESSUS+IMMOBILIEN/@52.383668799999995,13.085904699999999?authuser=0&hl=id&entry=ttu
Reviews: 41 reviews

Name: Deutsche Bank Immobilien Ulrike Reschke, selbststandige Immobilienberaterin
Link: https://www.google.com/maps/search/Deutsche+Bank+Immobilien+Ulrike+Reschke%2C+selbstst%C3%A4ndige+Immobilienberaterin/@52.398004199999995,13.0608706?authuser=0&hl=id&entry=ttu
Reviews: 10 reviews

Name: Babel Tree Immobilien
Link: https://www.google.com/maps/search/Babel+Tree+Immobilien/@52.432783799999996,13.0542748?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Nexus Media
Link: https://www.google.com/maps/search/Nexus+Media/@52.397868100000004,13.0640612?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",https://www.3sack.de/,+49 331 27371174,,3Sack | Consulting - Media - Immobilien (Pemilik),https://www.google.com/maps/contrib/114502898067397959960,https://lh3.ggpht.com/p/AF1QipOEbZ0GAQ01B30Rv8KWaFGTaLVECHdjI3JdvXgK=s1024,Konsultan Manajemen Bisnis,"Konsultan Manajemen Bisnis, Konsultan Realestat, Perancang Situs Web",09.00-18.00,,Minggu,"Am Kanal 16-18, 14467 Potsdam, Jerman",,https://www.google.com/maps/place/3Sack+%7C+Consulting+-+Media+-+Immobilien/data=!4m7!3m6!1s0x47a8f7843258eb93:0x62fb386e698c0981!8m2!3d52.3980042!4d13.0608706!16s%2Fg%2F11fngyx8vt!19sChIJk-tYMoT3qEcRgQmMaW44-2I?authuser=0&hl=id&rclk=1,immobilienmakler potsdam
ChIJpcZ-hdD1qEcRFq5B077TdV0,Seastone Real Estate GmbH,,,3,3.7,"Name: Evernest Potsdam
Link: https://www.google.com/maps/search/Evernest+Potsdam/@52.4001551,13.057488399999999?authuser=0&hl=id&entry=ttu
Reviews: 69 reviews

Name: KENSINGTON Immobilien Potsdam
Link: https://www.google.com/maps/search/KENSINGTON+Immobilien+Potsdam/@52.4007436,13.0557905?authuser=0&hl=id&entry=ttu
Reviews: 16 reviews

Name: Leonwert Immobilienmanagement GmbH
Link: https://www.google.com/maps/search/Leonwert+Immobilienmanagement+GmbH/@52.3932929,13.0232721?authuser=0&hl=id&entry=ttu
Reviews: 7 reviews

Name: Svensson & Co GmbH
Link: https://www.google.com/maps/search/Svensson+%26+Co+GmbH/@52.389967,13.0591098?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: asenticon GmbH
Link: https://www.google.com/maps/search/asenticon+GmbH/@52.4079888,13.054103399999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",https://seastone.de/,+49 30 863239500,1,Seastone Real Estate GmbH (Pemilik),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mwPLGv4S5dJzaCv-NpvKFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.61474&pitch=0&thumbfov=100,Agen real estat,Agen real estat,10.00-17.00,,"Sabtu, Minggu","Jagerstrasse 39, 14467 Potsdam, Jerman",tim,https://www.google.com/maps/place/Seastone+Real+Estate+GmbH/data=!4m7!3m6!1s0x47a8f5d0857ec6a5:0x5d75d3bed341ae16!8m2!3d52.402452!4d13.0556516!16s%2Fg%2F11rr8zkq0y!19sChIJpcZ-hdD1qEcRFq5B077TdV0?authuser=0&hl=id&rclk=1,immobilienmakler potsdam
ChIJqT5cl070qEcRV0P4G4E97i8,DIBOLIVING GmbH & Co.KG,"DIBOLIVING bietet Ihnen Dienstleistungen
rund um die Immobilienverwaltung und Objektpflege",,85,3.8,"Name: DiBooq GmbH
Link: https://www.google.com/maps/search/DiBooq+GmbH/@52.388964,13.0664903?authuser=0&hl=id&entry=ttu
Reviews: 10 reviews

Name: DIBOGebaudeService GmbH
Link: https://www.google.com/maps/search/DIBOGeb%C3%A4udeService+GmbH/@52.3839555,13.023458199999999?authuser=0&hl=id&entry=ttu
Reviews: 7 reviews

Name: DEPA Immobilien Management GmbH
Link: https://www.google.com/maps/search/DEPA+Immobilien+Management+GmbH/@52.409790199999996,13.0782239?authuser=0&hl=id&entry=ttu
Reviews: 7 reviews

Name: Leonwert Immobilienmanagement GmbH
Link: https://www.google.com/maps/search/Leonwert+Immobilienmanagement+GmbH/@52.3932929,13.0232721?authuser=0&hl=id&entry=ttu
Reviews: 7 reviews

Name: FIBAV Immobilien GmbH - Massivhauser
Link: https://www.google.com/maps/search/FIBAV+Immobilien+GmbH+-+Massivh%C3%A4user/@52.3868331,13.069919599999999?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews",http://www.diboliving.de/,+49 331 971680,,DIBOLIVING GmbH & Co.KG (Pemilik),https://www.google.com/maps/contrib/106764997982468543065,https://lh3.ggpht.com/p/AF1QipPAaAF7m84GmNHkRp1RuP9OoTU3oJskSMIHFsFp=s1024,Perusahaan Manajemen Properti,"Perusahaan Manajemen Properti, Agen real estat",10.00-12.00,,"Sabtu, Minggu","Zeppelinstrasse 123, 14471 Potsdam, Jerman","apartemen, tim, pengalaman, pemilik, ramah, tertarik, penyerahan, pemanasan, kegunaan, biaya tambahan",https://www.google.com/maps/place/DIBOLIVING+GmbH+%26+Co.KG/data=!4m7!3m6!1s0x47a8f44e975c3ea9:0x2fee3d811bf84357!8m2!3d52.3839555!4d13.0234582!16s%2Fg%2F11xd7s_3c!19sChIJqT5cl070qEcRV0P4G4E97i8?authuser=0&hl=id&rclk=1,immobilienmakler potsdam
ChIJ3We_GTP0qEcRFgw9L7weHQg,promereo(r) - Immobilien Finanzierer,"bundesweite Immobilienfinanzierung fur Privatkunden, Investoren, Gewerbe und Kapitalanlagen, Zwischenfinanzierung bis 5Mio max. 3 Jahre, Kapitalbeschaffung, Umschuldung und Anschlussfinanzierung
Spezialisiert auf Gewerbekunden und Gewerbefinanzierung",,3,5,"Name: Andre Prochnow - Finanzplanung, Beratung & Betreuung
Link: https://www.google.com/maps/search/Andr%C3%A9+Prochnow+-+Finanzplanung%2C+Beratung+%26+Betreuung/@52.3993858,13.0655302?authuser=0&hl=id&entry=ttu
Reviews: 102 reviews

Name: Melior Domus Immobilien GmbH
Link: https://www.google.com/maps/search/Melior+Domus+Immobilien+GmbH/@52.404348299999995,13.058241899999999?authuser=0&hl=id&entry=ttu
Reviews: 43 reviews

Name: B & M Consulting GmbH
Link: https://www.google.com/maps/search/B+%26+M+Consulting+GmbH/@52.403587599999994,13.056011499999999?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Deurovision AG
Link: https://www.google.com/maps/search/Deurovision+AG/@52.3992954,13.116926399999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",http://www.promereo.de/,+49 331 74002880,,promereo(r) - Immobilien Finanzierer (Pemilik),https://www.google.com/maps/contrib/118135433562664716668,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NAFOXsqBWdzYDYCZpsPFoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.910446&pitch=0&thumbfov=100,Pialang Hipotek,"Pialang Hipotek, Agen real estat",08.00-18.00,,"Jumat, Sabtu, Minggu","Nansenstrasse 9, 14471 Potsdam, Jerman",pembiayaan,https://www.google.com/maps/place/promereo%C2%AE+-+Immobilien+Finanzierer/data=!4m7!3m6!1s0x47a8f43319bf67dd:0x81d1ebc2f3d0c16!8m2!3d52.3971619!4d13.0362181!16s%2Fg%2F11f15jb8bj!19sChIJ3We_GTP0qEcRFgw9L7weHQg?authuser=0&hl=id&rclk=1,immobilienmakler potsdam
ChIJaW1IJfb1qEcRSvYIPfIoCiA,Immowert-office,Erstellen von* Verkehrswertgutachten * Sachwertgutachten*Ertragswertgutachten Begleitung bei Besichtigungen * Beratung beim Immobilienkauf * Berechnung von Wohnflachen * Erstellung der BGF * Einschatzung der Immobilienpreisentwicklung * Dialog- & Prozessarbeit * Ortsanalyse von Immobilien * Standortsanalyse Erstellung von plausiblen Grundrissen Wohnflachenberechnungen *Vergleichswertgutachten * Ertragswertgutachten Sachwertgutachten,,1,5,"Name: wert + eigentum Immobilienverwaltungs GmbH
Link: https://www.google.com/maps/search/wert+%2B+eigentum+Immobilienverwaltungs+GmbH/@52.391306799999995,13.0972085?authuser=0&hl=id&entry=ttu
Reviews: 17 reviews

Name: Leonwert Immobilienmanagement GmbH
Link: https://www.google.com/maps/search/Leonwert+Immobilienmanagement+GmbH/@52.3932929,13.0232721?authuser=0&hl=id&entry=ttu
Reviews: 7 reviews

Name: Toralf Schobe - Immobilienbewertung
Link: https://www.google.com/maps/search/Toralf+Sch%C3%B6be+-+Immobilienbewertung/@52.406520199999996,13.0623337?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: Sachverstandigenburo fur die Immobilienbewertung
Link: https://www.google.com/maps/search/Sachverst%C3%A4ndigenb%C3%BCro+f%C3%BCr+die+Immobilienbewertung/@52.3984933,13.1074684?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Andreas GIW Geprufte Immobilien GmbH
Link: https://www.google.com/maps/search/Andreas+GIW+Gepr%C3%BCfte+Immobilien+GmbH/@52.414091000000006,13.0343023?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",http://www.immowert-office.de/,+49 491 793217371,,Immowert-office (Pemilik),https://www.google.com/maps/contrib/117352403560798956393,https://lh3.ggpht.com/p/AF1QipPMg_Ow6f6FOJST1uBCLZgdiOIQZObG1UhvkmGQ=s1024,Juru Taksir Harga,"Juru Taksir Harga, Penilai Properti, Inspektur Tempat Tinggal, Pemeliharaan properti, Konsultan Realestat, Pengembang Realestat, Agensi Persewaan Properti",,,Open All Days,"Fultonstrasse 5, 14482 Potsdam, Jerman",,https://www.google.com/maps/place/Immowert-office/data=!4m7!3m6!1s0x47a8f5f625486d69:0x200a28f23d08f64a!8m2!3d52.39033!4d13.09563!16s%2Fg%2F12cnskcrm!19sChIJaW1IJfb1qEcRSvYIPfIoCiA?authuser=0&hl=id&rclk=1,immobilienmakler potsdam
ChIJ2zCft45fqEcRYeEbrdOal1Y,OhJa GmbH Potsdam Immobilien - Projekte,"Sie wollen Ihre Immobilie verkaufen oder vermieten ?
Dann schnell, erfolgreich & zur hochstmoglichen, realistischen Kondition ! - fur Sie absolut stressfrei !
Wir beraten mit Herz  und finden den richtigen Kaufer oder Mieter fur Sie !",,0,0,"Name: SCHOBA Immobilien Potsdam
Link: https://www.google.com/maps/search/SCHOBA+Immobilien+Potsdam/@52.409226399999994,12.992163?authuser=0&hl=id&entry=ttu
Reviews: 80 reviews

Name: JOLA Immobilienservice e.K.
Link: https://www.google.com/maps/search/JOLA+Immobilienservice+e.K./@52.3565604,13.099721100000002?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: VFHG Haus- und Grundstucks GmbH
Link: https://www.google.com/maps/search/VFHG+Haus-+und+Grundst%C3%BCcks+GmbH/@52.3749007,13.1371396?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: immobilien journal
Link: https://www.google.com/maps/search/immobilien+journal/@52.3917079,13.1209644?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: OhJa GmbH Berlin Immobilien - Projekte
Link: https://www.google.com/maps/search/OhJa+GmbH+Berlin+Immobilien+-+Projekte/@52.579750999999995,13.2945567?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,+49 173 3571384,,OhJa GmbH Potsdam Immobilien - Projekte (Pemilik),https://www.google.com/maps/contrib/116409067619833173834,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z__dpP5NCnd-OfbXSrLd9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.02777&pitch=0&thumbfov=100,Agen real estat,Agen real estat,09.00-18.00,,"Sabtu, Minggu","Neuendorfer Str. 22, 14480 Potsdam, Jerman",,https://www.google.com/maps/place/OhJa+GmbH+Potsdam+Immobilien+-+Projekte/data=!4m7!3m6!1s0x47a85f8eb79f30db:0x56979ad3ad1be161!8m2!3d52.37625!4d13.12778!16s%2Fg%2F11lkx7bdc1!19sChIJ2zCft45fqEcRYeEbrdOal1Y?authuser=0&hl=id&rclk=1,immobilienmakler potsdam
ChIJNSEy8wf1qEcReUAIyhmMu3U,Mittelbrandenburgische Sparkasse in Potsdam - ImmobilienCenter,"Willkommen bei der Mittelbrandenburgische Sparkasse in Potsdam, ImmobilienCenter in 14471 Potsdam. Die Sparkasse ist gerne fur Sie da.",,0,0,"Name: locals Immobilien
Link: https://www.google.com/maps/search/locals+Immobilien/@52.4031222,13.0576319?authuser=0&hl=id&entry=ttu
Reviews: 103 reviews

Name: Deutsche Bank Immobilien Matthias Paul, selbststandiger Immobilienberater
Link: https://www.google.com/maps/search/Deutsche+Bank+Immobilien+Matthias+Paul%2C+selbstst%C3%A4ndiger+Immobilienberater/@52.3996794,13.058182799999999?authuser=0&hl=id&entry=ttu
Reviews: 7 reviews

Name: Markische Immobilien
Link: https://www.google.com/maps/search/M%C3%A4rkische+Immobilien/@52.4047358,13.0681312?authuser=0&hl=id&entry=ttu
Reviews: 6 reviews

Name: LBS IMMOBILIEN GMBH
Link: https://www.google.com/maps/search/LBS+IMMOBILIEN+GMBH/@52.374624000000004,13.01348?authuser=0&hl=id&entry=ttu
Reviews: 4 reviews

Name: MFK - Markisches Finanzkontor
Link: https://www.google.com/maps/search/MFK+-+M%C3%A4rkisches+Finanzkontor/@52.414041,13.034231?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",https://www.mbs.de/,+49 331 898989,,Mittelbrandenburgische Sparkasse in Potsdam - ImmobilienCenter (Pemilik),https://www.google.com/maps/contrib/106389065026849901918,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SpOpqWMMQhVY_5iXUAzVgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.84042&pitch=0&thumbfov=100,Agensi Persewaan Properti,"Agensi Persewaan Properti, Building Society, Agen Properti Komersial, Pialang Hipotek, Agen Properti, Agen real estat, Konsultan Realestat",09.00-16.00,,"Sabtu, Minggu","Luisenpl. 9, 14471 Potsdam, Jerman",,https://www.google.com/maps/place/Mittelbrandenburgische+Sparkasse+in+Potsdam+-+ImmobilienCenter/data=!4m7!3m6!1s0x47a8f507f3322135:0x75bb8c19ca084079!8m2!3d52.3987964!4d13.0474658!16s%2Fg%2F11wvx0y2hh!19sChIJNSEy8wf1qEcReUAIyhmMu3U?authuser=0&hl=id&rclk=1,immobilienmakler potsdam
ChIJOx8Vjvf1qEcRRFymuIi58bc,Immobilienbetreuung Lange,,,0,0,"Name: a1immobilien
Link: https://www.google.com/maps/search/a1immobilien/@52.3956288,13.033828999999999?authuser=0&hl=id&entry=ttu
Reviews: 16 reviews

Name: NEXT IMMOBILIEN - Immobilienmakler in Potsdam, Berlin und Umland
Link: https://www.google.com/maps/search/NEXT+IMMOBILIEN+-+Immobilienmakler+in+Potsdam%2C+Berlin+und+Umland/@52.4018078,13.0689427?authuser=0&hl=id&entry=ttu
Reviews: 12 reviews

Name: babelsberg makler
Link: https://www.google.com/maps/search/babelsberg+makler/@52.3956065,13.094069?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: RE/MAX Deutschland Nordost Zentrale
Link: https://www.google.com/maps/search/RE%2FMAX+Deutschland+Nordost+Zentrale/@52.397662499999996,13.1200105?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Engel Immobilien
Link: https://www.google.com/maps/search/Engel+Immobilien/@52.3834996,13.102246599999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,+49 331 74090225,,Immobilienbetreuung Lange (Pemilik),https://www.google.com/maps/contrib/100630411497575806633,https://lh3.ggpht.com/p/AF1QipMebenVYGqLS3x1GNAuD7W4PrhWuS9k7liLNgTC=s1024,Agen real estat,"Agen real estat, Agensi Persewaan Properti",08.00-18.00,,"Sabtu, Minggu","Weberpl. 27, 14482 Potsdam, Jerman",,https://www.google.com/maps/place/Immobilienbetreuung+Lange/data=!4m7!3m6!1s0x47a8f5f78e151f3b:0xb7f1b988b8a65c44!8m2!3d52.3932181!4d13.0954225!16s%2Fg%2F11b7qd2123!19sChIJOx8Vjvf1qEcRRFymuIi58bc?authuser=0&hl=id&rclk=1,immobilienmakler potsdam
ChIJDTaazs5fqEcRg2Uh6YooPgk,SKAJ Management GmbH,"Wir wissen: der Wohnungsmarkt ist angespannt, die Suche nach einer geeigneten Wohnung macht wenig Spass. Das muss aber nicht sein! SKAJ unterstutzt Sie bestmoglich und kinderleicht. Mit nur wenigen Klicks filtern Sie was Ihnen wichtig ist - und landen sofort bei ihrem Wunschobjekt. Denn: SKAJ steht fur hochwertige und bezahlbare Wohn- und Gewerbeobjekte in Berlin und Brandenburg.",,31,4,"Name: SCHOBA Immobilien Potsdam
Link: https://www.google.com/maps/search/SCHOBA+Immobilien+Potsdam/@52.409226399999994,12.992163?authuser=0&hl=id&entry=ttu
Reviews: 80 reviews

Name: a1immobilien
Link: https://www.google.com/maps/search/a1immobilien/@52.3956288,13.033828999999999?authuser=0&hl=id&entry=ttu
Reviews: 16 reviews

Name: Sky Immobilien GmbH
Link: https://www.google.com/maps/search/Sky+Immobilien+GmbH/@52.503720599999994,13.3088386?authuser=0&hl=id&entry=ttu
Reviews: 7 reviews

Name: Eva Schwab Immobiienmanagement
Link: https://www.google.com/maps/search/Eva+Schwab+Immobiienmanagement/@52.4012953,13.111979199999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: RMC Investment
Link: https://www.google.com/maps/search/RMC+Investment/@52.413967199999995,13.035629?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",https://www.skaj.de/,+49 331 8779160,,SKAJ Management GmbH (Pemilik),https://www.google.com/maps/contrib/101638911936887617782,https://lh3.ggpht.com/p/AF1QipOpqdgvE9PpS-Sqe0emoyu401vCDb_6CzghQq9c=s1024,Agen Properti,Agen Properti,"09.00-12.00, 13.00-16.00",,"Sabtu, Minggu","Marlene-Dietrich-Allee 12B, 14482 Potsdam, Jerman","apartemen, peduli, email, komunikasi, surat pengantar, informasi",https://www.google.com/maps/place/SKAJ+Management+GmbH/data=!4m7!3m6!1s0x47a85fcece9a360d:0x93e288ae9216583!8m2!3d52.3889583!4d13.1185735!16s%2Fg%2F11krchqgnf!19sChIJDTaazs5fqEcRg2Uh6YooPgk?authuser=0&hl=id&rclk=1,immobilienmakler potsdam
ChIJ61-NoltfqEcRuMEti6q-Xbc,B&T Immobilien,Ich berate dich beim Vermogensaufbau mit Immobilien.,,0,0,"Name: B&B Immobilienverwaltung GmbH
Link: https://www.google.com/maps/search/B%26B+Immobilienverwaltung+GmbH/@52.3890131,13.0766481?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: babelsberg makler
Link: https://www.google.com/maps/search/babelsberg+makler/@52.3956065,13.094069?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Treuinvest Immobilien Management GmbH
Link: https://www.google.com/maps/search/Treuinvest+Immobilien+Management+GmbH/@52.3918519,13.0944956?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Engel Immobilien
Link: https://www.google.com/maps/search/Engel+Immobilien/@52.3834996,13.102246599999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Potsdam Immobilienmakler Potsdam Immobilien
Link: https://www.google.com/maps/search/Potsdam+Immobilienmakler+Potsdam+Immobilien/@52.4037911,13.0689733?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,+49 173 7213163,,B&T Immobilien (Pemilik),https://www.google.com/maps/contrib/102815388290591355577,https://lh3.ggpht.com/p/AF1QipPyj7LPQnaS7jli2NqjgLOdkgDFlZgnidQyODOr=s1024,Konsultan Realestat,Konsultan Realestat,,,Open All Days,"Rudolf-Breitscheid-Strasse 134C, 14482 Potsdam, Jerman",,https://www.google.com/maps/place/B%26T+Immobilien/data=!4m7!3m6!1s0x47a85f5ba28d5feb:0xb75dbeaa8b2dc1b8!8m2!3d52.3951739!4d13.1139481!16s%2Fg%2F11t401nzf3!19sChIJ61-NoltfqEcRuMEti6q-Xbc?authuser=0&hl=id&rclk=1,immobilienmakler potsdam
ChIJcZ9Q3ABfqEcR8srtAkC1TSw,VFHG Haus- und Grundstucks GmbH,,,1,3,"Name: HS-Bautragergesellschaft mbH
Link: https://www.google.com/maps/search/HS-Bautr%C3%A4gergesellschaft+mbH/@52.3709065,13.127615599999999?authuser=0&hl=id&entry=ttu
Reviews: 6 reviews

Name: MSB Projektentwicklung GmbH
Link: https://www.google.com/maps/search/MSB+Projektentwicklung+GmbH/@52.403168,13.0509746?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: VFV-Maklerburo
Link: https://www.google.com/maps/search/VFV-Maklerb%C3%BCro/@52.3680528,13.088614?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: FIBAV Immobilien GmbH - Massivhauser
Link: https://www.google.com/maps/search/FIBAV+Immobilien+GmbH+-+Massivh%C3%A4user/@52.3868331,13.069919599999999?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: M.G.N. GmbH
Link: https://www.google.com/maps/search/M.G.N.+GmbH/@52.4031777,13.0659754?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,+49 30 54431718,,VFHG Haus- und Grundstucks GmbH (Pemilik),https://www.google.com/maps/contrib/117886720975959659052,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6LvF1a9Df9ixjDZki3C0VA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.40965&pitch=0&thumbfov=100,Konsultan Realestat,"Konsultan Realestat, Agen real estat, Pengembang Realestat, Agensi Persewaan Properti",,,Open All Days,"Niels-Bohr-Ring 8, 14480 Potsdam, Jerman",,https://www.google.com/maps/place/VFHG+Haus-+und+Grundst%C3%BCcks+GmbH/data=!4m7!3m6!1s0x47a85f00dc509f71:0x2c4db54002edcaf2!8m2!3d52.3749007!4d13.1371396!16s%2Fg%2F11btmr0hvn!19sChIJcZ9Q3ABfqEcR8srtAkC1TSw?authuser=0&hl=id&rclk=1,immobilienmakler potsdam
ChIJsY0aAs31qEcRs4-18CARwpw,NIVO Immobilien in Potsdam GmbH,,,0,0,"Name: pure Immobilien fur Berlin und Brandenburg GmbH
Link: https://www.google.com/maps/search/pure+Immobilien+f%C3%BCr+Berlin+und+Brandenburg+GmbH/@52.3964064,13.058357100000002?authuser=0&hl=id&entry=ttu
Reviews: 7 reviews

Name: Loring Immobilien
Link: https://www.google.com/maps/search/Loring+Immobilien/@52.402891399999994,13.065541399999999?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: Nentzel Immo OHG
Link: https://www.google.com/maps/search/Nentzel+Immo+OHG/@52.4060133,13.071807?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Preussischer Immobilien Kontor GmbH
Link: https://www.google.com/maps/search/Preu%C3%9Fischer+Immobilien+Kontor+GmbH/@52.4010724,13.050778999999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: M.G.N. GmbH
Link: https://www.google.com/maps/search/M.G.N.+GmbH/@52.4031777,13.0659754?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",http://www.nivo-immobilien.de/,+49 331 964094,1,NIVO Immobilien in Potsdam GmbH (Pemilik),,https://lh3.ggpht.com/p/AC9h4npUbAJOKFkxmvF0MQc2z4KLbm_vRfwPFgG0R9tM4zWKZGDEBRm17ZckP6BGqPYlW-j8S0MYNjx_ePyK-bIqsy4MmUAzV4qkCF-Hkg43Wo-vcbRQxgeJxK4wdTQMvN2UL5iOLpp8=s1024,Agen Properti,Agen Properti,08.00-19.00,,"Sabtu, Minggu","Gutenbergstrasse 22, 14467 Potsdam, Jerman",,https://www.google.com/maps/place/NIVO+Immobilien+in+Potsdam+GmbH/data=!4m7!3m6!1s0x47a8f5cd021a8db1:0x9cc21120f0b58fb3!8m2!3d52.40127!4d13.0550064!16s%2Fg%2F1vbl6mbr!19sChIJsY0aAs31qEcRs4-18CARwpw?authuser=0&hl=id&rclk=1,immobilienmakler potsdam
